City,REPORT_DAT,Month,Day,Year,REPORT_DAT,OFFENSE,Violent/Non-Violent
Washington DC,1/5/20,1,5,2020,20-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Nov,HOMICIDE,Violent 
Washington DC,1/5/20,1,5,2020,20-Nov,BURGLARY,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Nov,HOMICIDE,Violent 
Washington DC,1/5/20,1,5,2020,20-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,ROBBERY,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,BURGLARY,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,20-Dec,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,ROBBERY,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,ROBBERY,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,ROBBERY,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/20,1,5,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Jan,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/20,1,6,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Jan,ROBBERY,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Jan,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,ROBBERY,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,ROBBERY,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,BURGLARY,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,ROBBERY,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,BURGLARY,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,HOMICIDE,Violent 
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,ARSON,Violent 
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,HOMICIDE,Violent 
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,ROBBERY,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/6/20,1,6,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,ROBBERY,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/7/20,1,7,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,ROBBERY,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,BURGLARY,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,BURGLARY,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-May,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,SEX ABUSE,Violent 
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,ROBBERY,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,ROBBERY,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/7/20,1,7,2020,21-Jun,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/7/20,1,7,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,BURGLARY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,BURGLARY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Jul,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,ROBBERY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/8/20,1,8,2020,21-Aug,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,ROBBERY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,BURGLARY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,BURGLARY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,ROBBERY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,ROBBERY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,BURGLARY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/8/20,1,8,2020,21-Sep,ROBBERY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,ROBBERY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,ROBBERY,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/8/20,1,8,2020,21-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/9/20,1,9,2020,21-Oct,HOMICIDE,Violent 
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/9/20,1,9,2020,21-Oct,BURGLARY,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,BURGLARY,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/9/20,1,9,2020,21-Oct,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/9/20,1,9,2020,21-Oct,THEFT/OTHER,Non-Violent
