City,Date,month,day,year,Date,OFFENSE,Violent/Non-Violent
Washington DC,1/4/19,1,4,2019,19-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Nov,ROBBERY,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,ROBBERY,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,ROBBERY,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,19-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,BURGLARY,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/4/19,1,4,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,HOMICIDE,Violent 
Washington DC,1/5/19,1,5,2019,20-Jan,HOMICIDE,Violent 
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,ROBBERY,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,ROBBERY,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,ROBBERY,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/5/19,1,5,2019,20-Mar,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Mar,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/5/19,1,5,2019,20-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/5/19,1,5,2019,20-Apr,ROBBERY,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,ROBBERY,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,ROBBERY,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,ROBBERY,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,SEX ABUSE,Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/5/19,1,5,2019,20-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Apr,HOMICIDE,Violent 
Washington DC,1/6/19,1,6,2019,20-Apr,HOMICIDE,Violent 
Washington DC,1/6/19,1,6,2019,20-Apr,HOMICIDE,Violent 
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/19,1,6,2019,20-May,BURGLARY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,ROBBERY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/19,1,6,2019,20-May,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/19,1,6,2019,20-May,ROBBERY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,ROBBERY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,BURGLARY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/19,1,6,2019,20-May,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,SEX ABUSE,Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,ROBBERY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,BURGLARY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,BURGLARY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,BURGLARY,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Jul,THEFT/OTHER,Non-Violent
Washington DC,1/6/19,1,6,2019,20-Aug,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,HOMICIDE,Violent 
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/7/19,1,7,2019,20-Aug,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/7/19,1,7,2019,20-Aug,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/7/19,1,7,2019,20-Aug,BURGLARY,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,BURGLARY,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,BURGLARY,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,BURGLARY,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,ROBBERY,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Sep,BURGLARY,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,ROBBERY,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/7/19,1,7,2019,20-Oct,THEFT/OTHER,Non-Violent
